vecFilename: /VAF/src/cpp/test/ecapatdnn_0103_a.bin
Number of lines in /VAF/src/cpp/test/ecapatdnn_0103_a.txt: 112963
11000_1642668552820219ECAPATDNN,11010_1654505918424165ECAPATDNN,0.984152
11000_1642668552820219ECAPATDNN,11010_1656726956235426ECAPATDNN,0.966863
11000_1644820639270743ECAPATDNN,11000_1650507988628027ECAPATDNN,0.946641
11000_1646198656416261ECAPATDNN,15333825399_1632791189917442ECAPATDNN,0.908787
11000_1646384865491163ECAPATDNN,15333825399_1632790412150643ECAPATDNN,0.904729
11000_1648884333409897ECAPATDNN,11008_1667542827581269ECAPATDNN,0.946796
11000_1648884333409897ECAPATDNN,11008_1667544962746997ECAPATDNN,0.925707
11000_1648884333409897ECAPATDNN,11009_1630548133802113ECAPATDNN,0.934716
11000_1650519449155786ECAPATDNN,11003_1669945785528808ECAPATDNN,0.926299
11000_1650519449155786ECAPATDNN,11007_1665134802601178ECAPATDNN,0.947576
11000_1650519449155786ECAPATDNN,11009_1630401495024929ECAPATDNN,0.932344
11000_1665472930096803ECAPATDNN,11000_1665472996286098ECAPATDNN,0.994946
11000_1665472930096803ECAPATDNN,13225685736_1636082038301894ECAPATDNN,0.966098
11000_1665472930096803ECAPATDNN,15606551777_1647852073643747ECAPATDNN,0.910864
11000_1665472996286098ECAPATDNN,13225685736_1636082038301894ECAPATDNN,0.968751
11000_1665472996286098ECAPATDNN,15606551777_1647852073643747ECAPATDNN,0.915591
11002_1630902896170535ECAPATDNN,11006_1638773931271690ECAPATDNN,0.908177
11002_1630902896170535ECAPATDNN,11006_1638775715471190ECAPATDNN,0.927072
11002_1637972458338988ECAPATDNN,11002_1637972593441224ECAPATDNN,0.984607
11002_1637972458338988ECAPATDNN,11002_1638355597410093ECAPATDNN,0.968517
11002_1637972458338988ECAPATDNN,11010_1667541009484741ECAPATDNN,0.991104
11002_1637972593441224ECAPATDNN,11002_1638355597410093ECAPATDNN,0.961407
11002_1637972593441224ECAPATDNN,11010_1667541009484741ECAPATDNN,0.985539
11002_1638355597410093ECAPATDNN,11006_1667628792428634ECAPATDNN,0.90171
11002_1638355597410093ECAPATDNN,11007_1667374573169692ECAPATDNN,0.904863
11002_1638355597410093ECAPATDNN,11008_1667636793755594ECAPATDNN,0.902316
11002_1638355597410093ECAPATDNN,11010_1667541009484741ECAPATDNN,0.968919
11002_1638355597410093ECAPATDNN,11010_1667549185232123ECAPATDNN,0.90129
11002_1638355597410093ECAPATDNN,11010_1667549632906571ECAPATDNN,0.90537
11002_1642382719058169ECAPATDNN,11002_1642657156952330ECAPATDNN,0.97551
11002_1643096260401211ECAPATDNN,17729982987_1642669703449653ECAPATDNN,0.922659
11002_1644381411441862ECAPATDNN,11002_1644384265864985ECAPATDNN,0.996314
11002_1667278947953149ECAPATDNN,11002_1667279079513151ECAPATDNN,0.996252
11002_1667278947953149ECAPATDNN,11002_1667374173307183ECAPATDNN,0.988534
11002_1667278947953149ECAPATDNN,11002_1667377008508131ECAPATDNN,0.915671
11002_1667278947953149ECAPATDNN,11002_1667377149365698ECAPATDNN,0.991185
11002_1667278947953149ECAPATDNN,11005_1667376222243989ECAPATDNN,0.980797
11002_1667278947953149ECAPATDNN,11005_1671689439648454ECAPATDNN,0.99562
11002_1667278947953149ECAPATDNN,11006_1667628792428634ECAPATDNN,0.98583
11002_1667278947953149ECAPATDNN,11006_1667629174723011ECAPATDNN,0.98217
11002_1667278947953149ECAPATDNN,11007_1656732219452185ECAPATDNN,0.95641
11002_1667278947953149ECAPATDNN,11007_1667374573169692ECAPATDNN,0.996249
11002_1667278947953149ECAPATDNN,11007_1667377069698396ECAPATDNN,0.976933
11002_1667278947953149ECAPATDNN,11007_1667378559306388ECAPATDNN,0.906654
11002_1667278947953149ECAPATDNN,11007_1667441674236263ECAPATDNN,0.975961
11002_1667278947953149ECAPATDNN,11007_1667441870184661ECAPATDNN,0.967748
11002_1667278947953149ECAPATDNN,11007_1667553570342275ECAPATDNN,0.96105
11002_1667278947953149ECAPATDNN,11008_1646787030165349ECAPATDNN,0.901672
11002_1667278947953149ECAPATDNN,11008_1649642383033994ECAPATDNN,0.937869
11002_1667278947953149ECAPATDNN,11008_1667265622151830ECAPATDNN,0.991102
11002_1667278947953149ECAPATDNN,11008_1667267140364342ECAPATDNN,0.993497
11002_1667278947953149ECAPATDNN,11008_1667267917800349ECAPATDNN,0.986535
11002_1667278947953149ECAPATDNN,11008_1667268519560023ECAPATDNN,0.912587
11002_1667278947953149ECAPATDNN,11008_1667268589425120ECAPATDNN,0.904195
11002_1667278947953149ECAPATDNN,11008_1667269403823144ECAPATDNN,0.996095
11002_1667278947953149ECAPATDNN,11008_1667269988602158ECAPATDNN,0.90778
11002_1667278947953149ECAPATDNN,11008_1667270419987273ECAPATDNN,0.997026
11002_1667278947953149ECAPATDNN,11008_1667636793755594ECAPATDNN,0.98676
11002_1667278947953149ECAPATDNN,11010_1667539745965823ECAPATDNN,0.988292
11002_1667278947953149ECAPATDNN,11010_1667539793181610ECAPATDNN,0.9722
11002_1667278947953149ECAPATDNN,11010_1667544181678414ECAPATDNN,0.985858
11002_1667278947953149ECAPATDNN,11010_1667548123122263ECAPATDNN,0.977417
11002_1667278947953149ECAPATDNN,11010_1667548476659152ECAPATDNN,0.996054
11002_1667278947953149ECAPATDNN,11010_1667549185232123ECAPATDNN,0.995523
11002_1667278947953149ECAPATDNN,11010_1667549632906571ECAPATDNN,0.99206
11002_1667279079513151ECAPATDNN,11002_1667374173307183ECAPATDNN,0.989582
11002_1667279079513151ECAPATDNN,11002_1667377008508131ECAPATDNN,0.914068
11002_1667279079513151ECAPATDNN,11002_1667377149365698ECAPATDNN,0.991221
11002_1667279079513151ECAPATDNN,11005_1667376222243989ECAPATDNN,0.981129
11002_1667279079513151ECAPATDNN,11005_1671689439648454ECAPATDNN,0.993143
11002_1667279079513151ECAPATDNN,11006_1667628792428634ECAPATDNN,0.98257
11002_1667279079513151ECAPATDNN,11006_1667629174723011ECAPATDNN,0.976671
11002_1667279079513151ECAPATDNN,11007_1656732219452185ECAPATDNN,0.960657
11002_1667279079513151ECAPATDNN,11007_1667374573169692ECAPATDNN,0.990736
11002_1667279079513151ECAPATDNN,11007_1667377069698396ECAPATDNN,0.971199
11002_1667279079513151ECAPATDNN,11007_1667378559306388ECAPATDNN,0.900314
11002_1667279079513151ECAPATDNN,11007_1667441674236263ECAPATDNN,0.967951
11002_1667279079513151ECAPATDNN,11007_1667441870184661ECAPATDNN,0.961104
11002_1667279079513151ECAPATDNN,11007_1667553570342275ECAPATDNN,0.956102
11002_1667279079513151ECAPATDNN,11008_1649642383033994ECAPATDNN,0.931994
11002_1667279079513151ECAPATDNN,11008_1667265622151830ECAPATDNN,0.988405
11002_1667279079513151ECAPATDNN,11008_1667267140364342ECAPATDNN,0.993936
11002_1667279079513151ECAPATDNN,11008_1667267917800349ECAPATDNN,0.983424
11002_1667279079513151ECAPATDNN,11008_1667268519560023ECAPATDNN,0.912836
11002_1667279079513151ECAPATDNN,11008_1667268589425120ECAPATDNN,0.902935
11002_1667279079513151ECAPATDNN,11008_1667269403823144ECAPATDNN,0.994387
11002_1667279079513151ECAPATDNN,11008_1667269988602158ECAPATDNN,0.908892
11002_1667279079513151ECAPATDNN,11008_1667270419987273ECAPATDNN,0.994625
11002_1667279079513151ECAPATDNN,11008_1667636793755594ECAPATDNN,0.981607
11002_1667279079513151ECAPATDNN,11010_1667539745965823ECAPATDNN,0.984039
11002_1667279079513151ECAPATDNN,11010_1667539793181610ECAPATDNN,0.966859
11002_1667279079513151ECAPATDNN,11010_1667544181678414ECAPATDNN,0.98244
11002_1667279079513151ECAPATDNN,11010_1667548123122263ECAPATDNN,0.972335
11002_1667279079513151ECAPATDNN,11010_1667548476659152ECAPATDNN,0.993871
11002_1667279079513151ECAPATDNN,11010_1667549185232123ECAPATDNN,0.995187
11002_1667279079513151ECAPATDNN,11010_1667549632906571ECAPATDNN,0.988461
11002_1667374173307183ECAPATDNN,11002_1667377008508131ECAPATDNN,0.920039
11002_1667374173307183ECAPATDNN,11002_1667377149365698ECAPATDNN,0.975097
11002_1667374173307183ECAPATDNN,11004_1657002026613823ECAPATDNN,0.910893
11002_1667374173307183ECAPATDNN,11005_1667376222243989ECAPATDNN,0.958814
11002_1667374173307183ECAPATDNN,11005_1671689439648454ECAPATDNN,0.980157
11002_1667374173307183ECAPATDNN,11006_1667628792428634ECAPATDNN,0.964667
11002_1667374173307183ECAPATDNN,11006_1667629174723011ECAPATDNN,0.968081
11002_1667374173307183ECAPATDNN,11007_1656732219452185ECAPATDNN,0.957708
11002_1667374173307183ECAPATDNN,11007_1667374573169692ECAPATDNN,0.982524
11002_1667374173307183ECAPATDNN,11007_1667377069698396ECAPATDNN,0.959463
